Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
08254 Esquirol, L';;;Renta neta media por persona;2023;16.890
08254 Esquirol, L';0825401 Esquirol, L' distrito 01;;Renta neta media por persona;2023;16.890
08254 Esquirol, L';0825401 Esquirol, L' distrito 01;0825401001 Esquirol, L' sección 01001;Renta neta media por persona;2023;16.890
08255 Santa Maria de Merlès;;;Renta neta media por persona;2023;19.187
08255 Santa Maria de Merlès;0825501 Santa Maria de Merlès distrito 01;;Renta neta media por persona;2023;19.187
08255 Santa Maria de Merlès;0825501 Santa Maria de Merlès distrito 01;0825501001 Santa Maria de Merlès sección 01001;Renta neta media por persona;2023;19.187
08256 Santa Maria de Martorelles;;;Renta neta media por persona;2023;18.213
08256 Santa Maria de Martorelles;0825601 Santa Maria de Martorelles distrito 01;;Renta neta media por persona;2023;18.213
08256 Santa Maria de Martorelles;0825601 Santa Maria de Martorelles distrito 01;0825601001 Santa Maria de Martorelles sección 01001;Renta neta media por persona;2023;18.213
08257 Santa Maria de Miralles;;;Renta neta media por persona;2023;17.586
